id,name,og_description
4181612,Caja De Suma Y  Resta Bigjigs 3+,"Esta caja educativa perfecta para introducir a los niños de 3 años en el fascinante universo de las matemáticas básicas. Con este conjunto, los conceptos de suma y resta se convierten en un juego interactivo que estimula el aprendizaje mientras se divierten. Incluye 81 piezas. Ancho aproximado: 7.67""."
4181628,Laberinto La Granja Bigjigs Toys 3+,"El Laberinto La Granja lleva a los niños a un encantador recorrido por la vida en la granja. A través de un laberinto tridimensional lleno de coloridos caminos y obstáculos, los pequeños podrán explorar un mundo lleno de animales, cultivos y actividades agrícolas. Ancho aproximado: 8.9""."
4181624,Torre De Números Apilables Bigjigs Toys 3+,"Este juguete fascinante no solo ofrece horas de entretenimiento, sino que también fomenta el desarrollo de habilidades matemáticas básicas de una manera divertida y envolvente. Ancho aproximado: 3.54""."
4181622,Mesa De Actividades Bigjigs Toys 18M+,"La Mesa de Actividades Bigjigs Toys está repleta de emocionantes características que despiertan la curiosidad. Con actividades interactivas como laberintos, cuentas, engranajes y más, cada rincón de la mesa está diseñado para estimular el aprendizaje a través del juego. Incluye 21 piezas. Ancho aproximado: 14.37""."
4181619,Juguete Rodante De Madera Bigjigs Toys 18M+,"Este juguete, con su diseño rodante y colorido, este juguete anima a los niños a moverse y explorar. Ya sea empujando, arrastrando o rodando, el juguete fomenta la actividad física y el juego dinámico. Incluye 5 piezas. Ancho aproximado: 7.0""."
4181611,Caja De Tablas De Multiplicar Bigjigs 3+,"Este set ofrece un enfoque para aprender las tablas de multiplicar. A través de coloridos bloques y tarjetas interactivas, los niños pueden explorar las matemáticas de una manera que les encantará. Incluye 81 piezas. Ancho aproximado: 7.25""."
4099312,Bloques De Armar Balde Kydos 160 Pzas,Los pequeños se divertirán armando increíbles piezas con estos bloques. Un juguete adecuado para manitas pequeñas. Los juegos manuales estimulan el desarrollo desde la primera infancia. Incluye una caja para guardar todas las piezas fácilmente. Hecho de material resistente Incluye 160 piezas.
6213127,Crayola Plastilina 12CT,"Set de plastilina es perfecto para niños que adoran explorar, crear y divertirse, proporcionando horas de entretenimiento mientras desarrollan habilidades clave. Incluye 12 piezas."
4156968,Educa Rompecabezas Junior Dino World 100 pzas 6+,Rompecabezas de 100 Piezas de Dinosaurios. Incluye 100 piezas.
4182059,Lego Speed Champion Speed Aston Martin SC,"Este set de LEGO te permite construir una réplica detallada del icónico auto de James Bond, conocido por su elegancia, tecnología avanzada y su papel en las películas clásicas de 007. Incluye 564 piezas. Ancho aproximado: 13.9"". Colección: Lego Speed Champions."
4182057,Lego Speed Champions BMW GT3 & M HYBRID,"Este set de 676 piezas ofrece una experiencia de construcción emocionante con dos autos de carreras icónicos y mini figuras de pilotos. Ideal para todos los fanáticos de LEGO. Incluye 676 piezas. Ancho aproximado: 13.94"". Colección: Lego Speed Champions."
4182090,Lego Technic Kawasaki Ninja H2R 10+,"¡Arma tu propia réplica fiel del Kawasaki Ninja H2R con detalles impresionantes que capturan la esencia de esta máquina de carreras! Con una variedad de características técnicas que hacen de este set una experiencia educativa y emocionante. Incluye 643 piezas. Ancho aproximado: 7.1"". Colección: Lego Technic."
4182072,Lego Technic Larmborghini Huracan Orange,"Prepárate para una aventura de construcción sin igual con el impresionante LEGO. este set te permite construir una réplica realista del icónico Lamborghini Huracán Tecnica en un vibrante color naranja, capturando la esencia de uno de los deportivos más deseados del mundo. Incluye 191 piezas. Ancho aproximado: 15.04"". Colección: Lego Technic."
4182071,Lego Technic Neom MClaren Formula E-Team,"Incluye 452 piezas. Ancho aproximado: 15.04"". Colección: Lego Technic."
4165799,Bloques Build Me Up Estación Rescate 499,"Llena tus días de diversión con la Estación de Rescate de bomberos con un total de 499 piezas para que te adentres en diferentes aventuras. Incluye 499 piezas. Ancho aproximado: 14.56""."
4091553,Glow Planetas & Novas Stars 4M,"¡Con el kit Planets & Supernova Glow-In-The-Dark puedes crear la Vía Láctea donde quieras! Transforma una habitación en un espectacular y brillante sistema solar con 4M Glow Planets y Nova Stars. Decora las paredes y el techo de la habitación de un niño con estos objetos de espuma suave que brillan en la oscuridad. Ancho aproximado: 0.47""."
4091441,Set de 4 Aviones de Foam,"Con sus colores vibrantes y diseño aerodinámico, estos aviones ofrecen horas de entretenimiento activo y educativo. Incluye 4 piezas. Ancho aproximado: 1.75""."
4183116,Mega Pokemon Machamp Mackgoneur,"Conjunto de construcción de 401 piezas con bloque de movimiento: gira la manivela para activar el movimiento de MachampLos brazos de Machamp golpean hacia adelante al girar la manivelaLas piezas pueden combinarse con todos los conjuntos de construcción de Pokémon, de MEGA, y son compatibles con las principales marcas Incluye 401 piezas. Ancho aproximado: 3.93""."
4182256,Mega Pokemon Jumbo Bulbasaur,"Este conjunto de construcción de 355 piezas está completamente articulado, lo que permite exponer la figura de diferentes manerasSe puede combinar con otros Pokémon gigantes, de modo que puedes construirlos todos para divertirte todavía más con Pokémon Incluye 355 piezas. Tipo de producto: Dinnosaurios. Ancho aproximado: 3.20""."
4181598,Monopoly Knock Out Hasbro,"¡El juego Monopoly Knockout es un juego de grupo familiar donde arrastramos peones para recaudar dinero! ¡En esta versión de Monopoly llena de acción, los jugadores compiten arrastrando peones! Los jugadores juegan rondas donde arrastran sus peones en el tablero de juego (¡más de 90 cm!) cada uno su turno tratando de hacer que se detengan en propiedades. Al final de cada ronda, reciben o pagan dinero dependiendo de dónde se detuvieron sus peones. Por lo tanto, es necesario apuntar y lanzar cuidadosamente para colocar sus peones en las mejores propiedades y empujar a otros peones en prisión o sacarlos completamente de la meseta! ¡El jugador más rico al final del juego gana! ¿Estás buscando un juego de grupo familiar para niños y adultos o un divertido juego para una noche de juego? Este juego de estrategia es ideal para pasar tiempo en familia, vacaciones o cualquier otra ocasión. Ancho aproximado: 0.03"". Cantidad de jugadores: 8."
4180136,Monopoly Deal's Cards Hasbro,"El juego de cartas Monopoly Deal reúne toda la diversión del juego Monopoly en un rápido y ágil juego de cartas. Viene con 110 cartas que incluyen cartas de Propiedad, cartas de Renta, cartas de Casa y Hotel, y cartas Comodín de Propiedad. Las cartas de Acción permiten a los jugadores cobrar renta y hacer negocios. Las cartas de Casa y Hotel suben el valor de la renta. Las cartas Comodín de Propiedad ayudan a los jugadores a armar sets de propiedades. Y las cartas de Dinero sirven para pagar las deudas. Para ganar completa 3 sets de propiedades de distintos colores antes que los demás. Incluye 110 piezas. Ancho aproximado: 0.75"". Cantidad de jugadores: 5."
6206605,Set de 6 Pintura Acrilica,Transforma tu creatividad en obras maestras con el set de 6 Pintura Acrílica de Crayola!Este set es perfecto para artistas de todas las edades que desean explorar con colores vibrantes y mezclas únicas. Incluye 6 piezas.
4181850,Crayola Marcador Glow Fusion Mythical,"¡Es hora de brillar! Con el juego para colorear Crayola Glow Fusion Marker – Mythical Creatures, los niños pueden ""colorear en la oscuridad"" utilizando marcadores de brillo específicamente formulados en tonos de rojo, naranja, amarillo, verde y azul. Cuando estos marcadores para niños se utilizan en papel de cartulina recubierto, ofrecen una experiencia única de coloración brillante. Lo mejor de todo es que la combinación de marcadores brillantes y papel especial crea diseños vívidos e imágenes que ""brillan"" durante hasta cuatro horas. Ancho aproximado: 1.13""."
4181849,Crayola Creador De Fosiles En Arcilla,"Los niños amantes de los insectos tendrán horas de diversión con el kit de fósiles Crayola Critter Creator. Con este genial kit de manualidades para niños, pueden construir, pintar y fosilizar más de 10 tipos diferentes de insectos. Simplemente utiliza los moldes de arcilla para modelar y insectos para crear libélulas súper detalladas, arañas, avispones, marihuanas y mucho más. Una vez que se forma el insecto, los niños pueden pintar la creación de arcilla, utilizando pintura lavable en colores clásicos o metálicos. Incluye 10 piezas. Ancho aproximado: 2.13""."
4181848,Arte Wixels Unicornio,"Juego de colorear de arte de PIXEL: A los niños les encantará ver la acción capilar mágica que permite que la tinta del marcador se absorba en el panel Wixel mientras colorean. Fácil de usar: el mapa de color incluido hace que sea fácil crear un divertido arte de unicornio pixelado, o los niños pueden crear su propio diseño Horas de diversión: Wixels ayuda a enseñar a los niños la concentración y la paciencia de una manera creativa. Una vez que hayan terminado con su pixel art, a los niños les encantará mostrarlo y mostrarlo en su habitación. Incluye 12 piezas. Ancho aproximado: 0.75""."
4181838,Arte Wixels Animales,"A los niños les encantará ver la acción capilar mágica que permite que la tinta del marcador se absorba en el panel Wixel mientras colorean. Fácil de usar: el mapa de color incluido hace que sea fácil crear un divertido arte de unicornio pixelado, o los niños pueden crear su propio diseño. Horas de diversión: Wixels ayuda a enseñar a los niños la concentración y la paciencia de una manera creativa. Una vez que hayan terminado con su pixel art, a los niños les encantará mostrarlo y mostrarlo en su habitación. Incluye 12 piezas. Ancho aproximado: 0.75""."
4181837,Crayola Creador Insectos Arcilla Glow,"Construye tus propios juguetes para insectos: mezcla, combina y pinta insectos únicos que brillan en la oscuridad, incluidos escorpiones espeluznantes, arañas y ciempiés.Pinturas que brillan en la oscuridad: ilumina la noche con las pinturas Crayola que brillan en la oscuridad que hacen que tus insectos brillen. Ancho aproximado: 9""."
4177647,Slime Sugary Crush Cake,"Descubre el encanto dulce del Slime Sugary Crush Cake! Sumérgete en un mundo de texturas sedosas y colores vibrantes con este slime único. Con su aroma embriagador a dulce pastel y su suave consistencia, te llevará en un viaje sensorial que no podrás resistir. Ideal para relajar, jugar y explorar, este slime es perfecto para niños y adultos por igual."
4182604,Mattel Scrabble 2 En 1 Colaborativo,"Experimenta la diversión más allá de las palabras con el juego de mesa Scrabble 2 en 1 Colaborativo. Los jugadores pueden disfrutar del clásico juego de crucigramas Scrabble que conocen y adoran, construyendo palabras y tratando de conseguir puntuaciones de Doble Letra y Triple Palabra, o pueden darle la vuelta al tablero y probar Scrabble 2 en 1 Colaborativo, un juego rápido y casual en el que los jugadores cooperan para completar desafíos de palabras. Estos dos juegos significan máxima diversión tanto para los jugadores expertos como para los nuevos. Cantidad de jugadores: 4."
4182602,Juego De Mesa Uno No Mercy,"¡El juego UNO Show 'em No Mercy incluye 56 cartas adicionales, reglas nuevas y cartas especiales de lo más despiadadas que hacen de esta versión la edición más brutal hasta la fecha! Ancho aproximado: 0.78"". Cantidad de jugadores: 2."
4182601,Juego Mono Loco 25Th Aniversario de Mattel,"Edición especial 25 aniversario del clásico juego Monos Locos. Las figuras de animales incluyen monos dorados, lémures y perezosos. Los palos pueden ser rectos, ondulados o curvados para dar al juego un reto adicional. Todo el árbol se balancea de un lado a otro mientras intentas quitar los palos y evitar que caigan los animales. El número de imágenes de hojas en el dado coincide con el mismo número de hojas en los palos, para facilitar la identidad sin usar colores para los jugadores daltónicos. Ancho aproximado: 0.03"". Cantidad de jugadores: 4."
4181737,Reproductor Canta Conmigo FP L&L,"Este juguete para bebés portátil de reproductor de música luce como la versión real con 4 botones, una pantalla iluminable y geniales canciones educativasPresiona los botones de luces y más de 25 canciones, sonidos y frases sobre el alfabeto y los números. Usa el botón del mundo para seleccionar un idioma: español, portugués o inglés Tipo de producto: Reproductores de Música. Ancho aproximado: 5""."
4181041,Lego Marvel Spiderman Race Car & Venom Green,"Construye el icónico auto de Spider-Man y desafía a Venom en una batalla total. ¿Quién conquistará la ciudad, el valiente Spider-Man o el malvado Venom? ¡En este emocionante juego, tu destino depende de ti! ¡Experimenta la emoción de la velocidad y la aventura en el Universo Marvel con este increíble set LEGO! Incluye 227 piezas. Ancho aproximado: 10.32"". Colección: Lego Marvel. Personaje: Spiderman."
4181007,Lego Minifigures Series 25 5+,"Descubre una nueva serie llena de personajes emocionantes, desde héroes valientes hasta criaturas misteriosas. Con 12 personajes para coleccionar, cada bolsa sorpresa te brinda la oportunidad de encontrar un nuevo favorito. ¡Da rienda suelta a tu imaginación y crea infinitas aventuras con este emocionante set de minifiguras LEGO! Incluye 12 piezas. Ancho aproximado: 6.18"". Colección: Lego Minifigures."
4181083,Lego Botanicals Bouquet Of Roses,"¡Disfruta de la elegancia eterna con el Ramo de Rosas Botánicas LEGO! Con este increíble set, puedes construir un hermoso ramo de rosas con ladrillos LEGO, capturando la belleza y el encanto de estas flores clásicas. Con detalles intrincados y colores vibrantes, el juego es perfecto para decorar cualquier habitación con romance y sofisticación.. Incluye 137 piezas. Ancho aproximado: 15.04"". Colección: Lego Botanicals."
4181055,Lego Botanicals Tiny Plants,"¡Deja que la belleza en miniatura florezca con LEGO Botanic Plants! Este encantador set te permite crear una variedad de plantas pequeñas y detalladas a partir de ladrillos LEGO para vivir una experiencia de construcción relajante y creativa. Desde suculentas hasta cactus y delicadas flores, podrás decorar tu espacio con un poco de naturaleza con este set.. Incluye 758 piezas. Ancho aproximado: 15.04"". Colección: Lego Botanicals."
4180970,Lego Botanicals Daffodils,"Con su diseño detallado y colores vibrantes, el juego es perfecto para animar cualquier habitación de tu hogar. ¡Agrega frescura y alegría con este impresionante set LEGO Botanical!. Incluye 216 piezas. Ancho aproximado: 7.52"". Colección: Lego Botanicals."
4181070,Lego Star Wars New Republic E-Wing Vs Shin Hati,"Construye estas naves icónicas y sumérgete en la emoción de las batallas galácticas. ¡Pilota el E-Wing de la Nueva República en una batalla épica con el temible Beanie y defiende la galaxia de las fuerzas oscuras del Imperio! Con detalles auténticos y acción emocionante, el set es imprescindible para cualquier fanático de Star Wars.. Incluye 1056 piezas. Ancho aproximado: 21.26"". Colección: Lego Star Wars. Personaje: Star Wars."
4181069,Lego Star Wars Ahsoka Tano´s T-6 Jedi Shuttle +9,"¡Únete a la valiente Ahsoka Tano en su lanzadera Jedi T-6 con LEGO Star Wars! Prepárate para emocionantes aventuras galácticas mientras vuelas por la galaxia en esta nave icónica. Con detalles auténticos y un diseño impresionante, el set te lleva directamente al universo de Star Wars. Incluye 599 piezas. Ancho aproximado: 15.04"". Colección: Lego Star Wars. Personaje: Star Wars."
4181045,Lego Super Mario Dorrie Sunken Shipwerc,"Este set te lleva a las profundidades del océano donde podrás explorar los misterios del naufragio con Dorr, un amigable dinosaurio acuático. Con un diseño detallado y elementos interactivos, el set ofrece una experiencia de juego emocionante y divertida. ¡Ayuda a Mario a encontrar tesoros escondidos, derrotar enemigos y descubrir los secretos del fondo marino con este increíble set LEGO!. Incluye 500 piezas. Ancho aproximado: 11.1"". Colección: Lego Super Mario. Personaje: Super Mario."
4181036,Lego Star Wars The Crimson Firehawk,"Únete a una misión épica con LEGO Star Wars en su versión The Crimson Firehawk! Prepárate para desafiar a las fuerzas del lado oscuro con esta nave espacial única. Con su diseño elegante y detalles intrincados, esta nave es la clave para la victoria en la galaxia. ¡Únete a las filas de los héroes de Star Wars y lucha contra el Imperio con el poder del Crimson Firehawk!. Incluye 136 piezas. Ancho aproximado: 10.32"". Colección: Lego Star Wars. Personaje: Star Wars."
4181033,Lego Techinic Nasa Mars Rover Perseverance,"¡Explora los límites de la tecnología con el LEGO Technic NASA Mars Rover Perseverance! Esta serie te lleva en un emocionante viaje al planeta rojo con el rover más avanzado de la NASA. Construye y explora las características detalladas de esta icónica nave espacial mientras te sumerges en una emocionante misión de exploración de Marte. Incluye 468 piezas. Ancho aproximado: 15.04"". Colección: Lego Technic."
4181034,Lego Sonic The Hedgehog Lego Sonic Knucles´s Guardian Mech,"Disfruta de LEGO Sonic Knucle´s Este set te lleva a nuevas alturas de aventuras con el intrépido Knuckles y su poderoso mecanismo de defensa. Con sus impresionantes detalles y su construcción robusta, esta máquina está lista para afrontar cualquier desafío que se le presente. ¡Únete a la lucha contra el mal y protege el universo con este increíble y emocionante set LEGO!. Incluye 276 piezas. Ancho aproximado: 10.32"". Colección: Lego Sonic The Hedgehog. Personaje: Sonic."
4181026,Lego Ninjago Jay´s Mech Battle Pack,"¡Prepárate para una batalla épica con el emocionante paquete de batalla mecánico de Jay LEGO Ninjago! Construye el duradero robot de Jay y únete a él en una misión para proteger a NINJAGO de las fuerzas del mal. ¡Con un impresionante arsenal de armas y habilidades ninja, este robot está listo para afrontar cualquier desafío! ¡Libera acción y aventuras con este emocionante set de construcción LEGO! Incluye 78 piezas. Ancho aproximado: 6.18"". Colección: Lego NINJAGO."
4181078,Lego Marvel Rocket & Baby Groot,"¡Embárcate en una aventura espacial con LEGO Marvel Rockets y Baby Groot! Construye el inteligente cohete mapache y el lindo palo Groot y prepáralos para emocionantes misiones interestelares. Rocket y Baby Groot enfrentan desafíos, luchan contra enemigos y atraviesan paisajes difíciles para construir su historia. Incluye 566 piezas. Ancho aproximado: 13.94"". Colección: Lego Marvel."
4181059,Lego Minecraft Steve And Baby  Panda,"¡Ingresa al mundo de LEGO Minecraft con Steve y el adorable panda rojo! Únete a Steve en esta emocionante aventura mientras cuida y protege a los pandas rojos. Construye tu entorno natural y crea una nueva historia llena de diversión y aventuras. Incluye 35 piezas. Ancho aproximado: 7.6"". Colección: Lego Minecraft. Personaje: Minecraft."
4181042,Lego Marvel Spiderman  VS Sandman Final Batt,"Construye el icónico auto de Spider-Man y desafía a Venom en una batalla total. ¿Quién conquistará la ciudad, el valiente Spider-Man o el malvado Venom? ¡En este emocionante juego, tu destino depende de ti! ¡Experimenta la emoción de la velocidad y la aventura en el Universo Marvel con este increíble set LEGO! Incluye 347 piezas. Ancho aproximado: 10.32"". Colección: Lego Marvel. Personaje: Spiderman."
4181011,Lego Minecraft The Devourer Showdown,"¡Prepárate para enfrentarte a Galactus en el emocionante set LEGO Minecraft Galactus Showdown! Crea tus propias escenas de batalla mientras Alex y Steve se preparan para enfrentarse a esta aterradora criatura. ¡Usa tus habilidades de construcción para construir fortificaciones y armas y desafía al Devorador en una batalla épica por la supervivencia! ¿Quién puede ganar esta emocionante batalla de cartas? ¡Explora y crea tus propias aventuras en el universo Minecraft con este increíble set LEGO! Incluye 420 piezas. Ancho aproximado: 10.32"". Colección: Lego Minecraft. Personaje: Minecraft."
4181010,Lego Minecraft The Nether Portal Ambush,"Construye portales icónicos y prepárate para una batalla épica contra las criaturas infernales que acechan al otro lado. Únete a Alex y Steve en esta emocionante aventura llena de acción mientras luchan por sobrevivir y exploran un reino hostil. Incluye 352 piezas. Ancho aproximado: 13.94"". Colección: Lego Minecraft. Personaje: Minecraft."
4181076,Lego Minecraft The Frog House,"El diseño de LEGO Minecraft Frog House está inspirado en el universo de Minecraft y en elementos interactivos, brindando una experiencia de juego emocionante y creativa para fanáticos de todas las edades. ¡Así que prepárate para adentrarte en el pantano y descubrir todos sus secretos con este increíble set de construcción! Incluye 400 piezas. Ancho aproximado: 15.04"". Colección: Lego Minecraft."
4181050,Lego Friends Hamster Playground,"¡Bienvenido al apasionante mundo de los hámsteres en LEGO Friends Hamster Playground! Este adorable set te invita a sumergirte en un mundo de diversión y aventuras con tu adorable hámster.Explora este animado parque temático para los hámsters más activos y curiosos. Desde ruedas de entrenamiento hasta explorar laberintos, cada rincón del parque ofrece nuevas aventuras para tu pequeña mascota. Incluye 81 piezas. Ancho aproximado: 5.55"". Colección: Lego Friends."
4181040,Lego Marvel Rocket Wardbird Vs Ronan,"¡Prepárate para una batalla espacial épica con LEGO Marvel Rocket Warbird vs. Ronan! Esta emocionante serie te lleva a las estrellas del Universo Marvel, donde Rocket y Warbird participan en una batalla cósmica a través de la galaxia contra el poderoso Ronan.. Incluye 290 piezas. Ancho aproximado: 10.32"". Colección: Lego Marvel."
4181006,Lego Friends Hrse And Pony Trailer,"Prepárate para un día de diversión con LEGO Friends y su leal compañero caballo. Con este completo remolque para caballos y ponis podrás transportar a tus amigos de cuatro patas a cualquier lugar con total comodidad y estilo. Incluye 105 piezas. Ancho aproximado: 8.07"". Colección: Lego Friends."
4180992,Lego Jurassic World  Bbay Dinosaurus Rescue Centre,"¡Bienvenido a Rescate de Dinosaurios LEGO Jurassic World Rescate de Dinosaurios! Este emocionante set te lleva al centro de Isla Nublar, donde podrás criar y proteger lindos dinosaurios.Únase a un equipo de rescatistas y veterinarios que trabajan para mantener a los dinosaurios bebés seguros y saludables. Crea un centro de rescate con un diseño detallado y prepárate para emocionantes aventuras. Incluye 139 piezas. Ancho aproximado: 10.32"". Colección: Lego Jurassic World. Personaje: Jurassic World."
4180973,Lego Jurassic World  Velocipator Escape,"Únete a Owen Grady y a su fiel Velociraptor mientras intentan escapar de un peligroso predicamento en la isla Nublar. Con su diseño detallado y realista, este set te ofrece la oportunidad de recrear escenas emocionantes de la película y crear tus propias aventuras llenas de adrenalina. Incluye 137 piezas. Ancho aproximado: 10.32"". Colección: Lego Jurassic World. Personaje: Jurassic World."
4181075,Lego Creator Space Astronaut,"¡Prepárate para una aventura intergaláctica con Lego Creator Space Astronauts! Este emocionante kit te permite construir tu propia nave espacial, lista para explorar las estrellas y descubrir nuevos mundos. Con trajes espaciales y equipos de exploración detallados, podrás experimentar la emoción de la exploración espacial. Ideal para entusiastas del espacio y constructores de 6 años en adelante, este conjunto fomenta la creatividad, la imaginación y la comprensión del universo. ¡Adéntrate en lo desconocido con LEGO Creator Space Astronauts! Incluye 647 piezas. Ancho aproximado: 15.04"". Colección: Lego Creator 3 en 1."
4181074,Lego Creator Wild Safari Animals,"Este adorable set te permite construir una variedad de animales salvajes, desde majestuosos leones hasta elegantes jirafas y poderosos rinocerontes. Con detalles realistas y colores vivos, cada animal cobra vida en tus manos. Este set es ideal para amantes de la naturaleza y constructores mayores de 7 años, ya que fomenta la creatividad, la imaginación y la conciencia sobre la vida silvestre. Incluye 149 piezas. Ancho aproximado: 15.04"". Colección: Lego Creator 3 en 1."
4181032,Lego Creator Gift Animals,"Disfruta de la alegría de Lego Creator Gift Animals. Con este súper set que permite construir hermosos animales envueltos en coloridos paquetes para celebrar en cualquier ocasión. Desde un simpático perrito hasta un cariñoso pingüino Incluye 75 piezas. Ancho aproximado: 2.2"". Colección: Lego Creator 3 en 1."
4181031,Lego City Police Off-Road Buggy Car,"¡Prepárate para la persecución todoterreno definitiva con el Buggy todoterreno de la policía de LEGO City! Construye este robusto vehículo policial todo terreno y vive emocionantes aventuras en terrenos accidentados. El vehículo tiene faros potentes y una suspensión resistente, por lo que podrás cazar a los delincuentes dondequiera que se escondan. Incluye 35 piezas. Colección: Lego City."
4181004,Lego Friends Farm Animal Vet Clinic,"¡Sumérgete en el apasionante mundo de la medicina veterinaria con la Clínica Veterinaria de Animales de Granja LEGO Friends! Este adorable set te invita a cuidar y acariciar a los adorables animales de la granja mientras experimentas la emoción de ser veterinario. Incluye 161 piezas. Ancho aproximado: 10.32"". Colección: Lego Friends."
4180993,Lego Classic Creative Pets,"Explora un mundo de diversión y creatividad con Lego Classic Pets! Un set que invita a niños y niñas a crear sus propios animales adorables y coloridos con en una amplia gama de estilos y colores, las posibilidades son infinitas. Desde cachorros juguetones hasta gatos misteriosos, ¡tu imaginación no tiene límites! Incluye 450 piezas. Ancho aproximado: 11.1"". Colección: Lego Classic."
4180990,Lego Disney Elsa´s Frozen Treats,"Este hermoso set de LEGO te permite crear escenas mágicas inspiradas en Frozen de Disney. Ayuda a Elsa a preparar deliciosos helados y cócteles helados para que sus amigos puedan disfrutar de un día en el Reino de Arendelle. Perfecto para fans y constructores de Frozen de 4 años en adelante, este set fomenta la creatividad, la imaginación y el tiempo de juego lleno de magia y dulzura. Incluye 82 piezas. Ancho aproximado: 5.55"". Colección: Lego Disney. Personaje: Frozen."
4180957,Lego Duplo Camión Del  Alfabeto,"Diviértete jugando con el colorido Camión del Alfabeto LEGO Duplo y explora el apasionante mundo de las letras! Este emocionante set combina un camión resistente y divertido con una emocionante exploración de letras. Cada ladrillo Duplo viene con una letra del alfabeto para que los pequeños constructores puedan aprender mientras juegan. Con sus colores brillantes y su diseño amigable, este conjunto es perfecto para niños y niñas desde sus 18 meses de formación. Incluye 23 piezas. Ancho aproximado: 15.03"". Colección: Lego DUPLO."
4180956,Lego Duplo Grandes Emociones,"Este emocionante set invita a los pequeños a expresar y reconocer diferentes emociones mientras se divierten construyendo divertidos muñecos Duplo. Utilizando personajes como la sonrisa, la tristeza, la sorpresa y otros, los niños pueden crear escenas que representen diferentes emociones humanas. Ideal para niños y niñas a partir de 18 meses, este conjunto fomenta el desarrollo emocional, la empatía y horas de juego creativo. Incluye 23 piezas. Ancho aproximado: 15.04"". Colección: Lego DUPLO."
4180915,Lugo Duplo Rutina Hora Del Baño,"Este adorable set permite a los pequeños crear y recrear escenas de baño con adorables muñecos Duplo. Con bañeras, lavado de niño y niña, los niños podrán sumergirse en un mundo de diversión mientras desarrollan habilidades motrices y de juego imaginativo. Ideal fomentar la creatividad, la coordinación y el placer de bañarse. Incluye 15 piezas. Ancho aproximado: 11.0"". Colección: Lego DUPLO."
4181030,Lego City Space Hoverbike,"Despega al espacio en una emocionante bicicleta espacial. Construye tu propia motocicleta y prepárate para explorar los rincones más lejanos del universo. Con su diseño aerodinámico y detalles futuristas, este kit te llevará en un viaje lleno de velocidad y aventura. Conquista alturas y explora nuevos mundos con Lego City Incluye 46 piezas. Ancho aproximado: 7.6"". Colección: Lego City."
4180987,Lego City Police Speedboat & Crooks Hide,"Construye tu lancha policial y caza a los fugitivos que intentan escapar. ¡Descubre su escondite secreto y captúralos antes de que escapen! Con detalles realistas y emocionantes misiones de captura, este set te sumerge en la acción policial en alta mar. Prepárate para emocionantes aventuras acuáticas en Lego City. Incluye 311 piezas. Ancho aproximado: 11.1"". Colección: Lego City."
4180978,Lego City Fire Engine W/ Rescue Boat 4x4,"Este kit te permite construir un camión de bomberos duradero y un ágil bote de rescate 4x4. Con detalles realistas y accesorios de emergencia como mangueras, extintores y embarcaciones, estarás preparado para apagar cualquier incendio en alta mar y salvar vidas. ¡Únete al Departamento de Bomberos de Lego y conviértete en un héroe de la comunidad! Incluye 301 piezas. Ancho aproximado: 13.1"". Colección: Lego City."
4173434,Creative Maped Set Aqua Art,"Este divertido kit permite a los niños dibujar y crear obras de arte únicas en papel especial que se adhiere a cualquier superficie lisa que se seque con agua. Incluye: 3 plantillas para colorear, 10 rotuladores de acuarela, pincel de rotulador de agua. Incluye 14 piezas. Ancho aproximado: 10.07""."
4179316,Bloque Alarm Monster Truck Hot  Wheels,"Este vehículo único combina la emoción de Hot Wheels con la creatividad de los ladrillos para construir, jugar e inspirar emoción. ¡Atrévete a construir y rugir con bloques de monstruos de alarma! Incluye 284 piezas. Ancho aproximado: 6""."
4177720,Dominó Mexican Train Spin Cardinal Classic,Descubre el emocionante mundo del dómino pero al estilo mexicano estos se deslizan con diversión y te llevan en un viaje lleno de estrategia y emoción. Incluye 28 piezas. Cantidad de jugadores: 3+.
4177719,Dominó Spin Cardinal Classic,Soprende a tus oponentes y disfruta de momentos inolvidables en este juego para toda la generación. Incluye 28 piezas. Cantidad de jugadores: 3+.
4174297,Set de Mega Pokemón Dia De Nieve,"¡Prepárate para sumergirte en el paraíso invernal del Día de la Nieve de Super Pokémon! Una experiencia que combina la magia de las estaciones con la emoción de Pokémon para crear un día lleno de risas, aventuras y momentos inolvidables en el mágico mundo de Pokémon. Incluye 183 piezas. Ancho aproximado: 6.25""."
4177714,Torre De Equilibrio Cardinal Classic,Una nueva opción para el entretenimiento del juego típico de las torres con lineas modernas y estructuradas para los chicos del hogar. Incluye 48 piezas. Cantidad de jugadores: 5+.
4177712,Torre De Equilibrio Cardinal Classic,Una nueva opción para el entretenimiento del juego típico de las torres con lineas modernas y estructuradas para los chicos del hogar. Incluye 48 piezas. Cantidad de jugadores: 6+.
4177715,Bingo Clásico Spin Cardinal,Diviertete y explora la emoción en familia y amigos con este súper juego que no pasa de moda. Cantidad de jugadores: 3+.
4178435,Parque De Diversiones Playmobil,"Con atracciones dinámicas, personajes cautivadores y detalles cautivadores, este parque lleva la imaginación a nuevas alturas. Desde norias hasta montañas rusas, la risa y la aventura están en cada esquina. Incluye 130 piezas."
